timestamp,company_name,name,brand_name,category,product_number,price,score,image_url,reviews
1604579159,pccomponentes,Seasonic Focus-GX-550 550W 80 Plus Gold Modular Bulk,Seasonic,Fuentes Alimentacion,Focus-GX-550,98.03305785,9,https://thumb.pccomponentes.com/w-530-530/articles/30/303911/2305-seasonic-focus-gx-550-550w-80-plus-gold-modular-comprar.jpg,2
1604579161,pccomponentes,EVGA GeForce RTX 2080 SUPER KO GAMING 8GB GDDR6,EVGA,Tarjetas graficas,08G-P4-2083-KR,699.9,9,https://thumb.pccomponentes.com/w-530-530/articles/30/303914/124-evga-geforce-rtx-2080-super-ko-gaming-8gb-gddr6.jpg,4
1604579161,pccomponentes,PNY GeForce GTX 1650 Dual Fan 4GB GDDR6,PNY,Tarjetas graficas,VCG16504D6DFPPB,149.89,0,https://thumb.pccomponentes.com/w-530-530/articles/30/303962/121-pny-geforce-gtx-1650-dual-fan-4gb-gddr6.jpg,4
1604579163,pccomponentes,Lian-Li LanCool 205 Cristal Templado USB 3.0 Negra,Lian-Li,Torres,LANCOOL205BLACK,54.9338843,0,https://thumb.pccomponentes.com/w-530-530/articles/30/303975/1180-lian-li-lancool-205-cristal-templado-usb-30-negra.jpg,0
1604579165,pccomponentes,"Seagate FireCuda 120 SSD 2.5"" 500GB SATA 3D NAND TLC 7",Seagate,Discos Duros,ZA500GM1A001,97.6,0,https://thumb.pccomponentes.com/w-530-530/articles/30/304042/1945-seagate-firecuda-120-ssd-25-500gb-sata-3d-nand-tlc-7-opiniones.jpg,0
1604579167,pccomponentes,"Seagate FireCuda 120 SSD 2.5"" 1TB SATA 3D NAND TLC 7",Seagate,Discos Duros,ZA1000GM1A001,169.4876033,0,https://thumb.pccomponentes.com/w-530-530/articles/30/304044/1207-seagate-firecuda-120-ssd-25-1tb-sata-3d-nand-tlc-7.jpg,0
1604579168,pccomponentes,"Seagate FireCuda 120 SSD 2.5"" 2TB SATA 3D NAND TLC 7",Seagate,Discos Duros,ZA2000GM1A001,302.9752066,0,https://thumb.pccomponentes.com/w-530-530/articles/30/304047/1375-seagate-firecuda-120-ssd-25-2tb-sata-3d-nand-tlc-7.jpg,0
1604579169,pccomponentes,Seagate FireCuda 510 500GB M.2 PCI Express 3.0 3D TLC NVMe,Seagate,Discos Duros,ZP500GM3A001,100.1157025,0,https://thumb.pccomponentes.com/w-530-530/articles/30/304052/1445-seagate-firecuda-510-500gb-m2-pci-express-30-3d-tlc-nvme-opiniones.jpg,0
1604579171,pccomponentes,Seagate FireCuda 520 SSD 500GB M.2 PCIe 4.0 3D TLC NVMe,Seagate,Discos Duros,ZP500GM3A002,117.1652893,0,https://thumb.pccomponentes.com/w-530-530/articles/30/304053/1172-seagate-firecuda-520-ssd-500gb-m2-pcie-40-3d-tlc-nvme-opiniones.jpg,0
1604579173,pccomponentes,Seagate FireCuda 520 SSD 1TB M.2 PCIe 4.0 3D TLC NVMe,Seagate,Discos Duros,ZP1000GM3A002,236.446281,0,https://thumb.pccomponentes.com/w-530-530/articles/30/304056/1824-seagate-firecuda-520-ssd-1tb-m2-pcie-40-3d-tlc-nvme-opiniones.jpg,0
1604579174,pccomponentes,Seagate FireCuda 520 SSD 2TB M.2 PCIe 4.0 3D TLC NVMe,Seagate,Discos Duros,ZP2000GM3A002,461.6363636,0,https://thumb.pccomponentes.com/w-530-530/articles/30/304059/1361-seagate-firecuda-520-ssd-2tb-m2-pcie-40-3d-tlc-nvme-opiniones.jpg,0
1604579178,pccomponentes,Gigabyte H370M D3H GSM,Gigabyte,Placas Base,GAH37M3HG-00-G,89.99,9.33,https://thumb.pccomponentes.com/w-530-530/articles/30/304182/1754-gigabyte-h370m-d3h-gsm.jpg,12
1604579179,pccomponentes,Intel Core i3-9100 3.6 GHz Montaje,Intel,Procesadores,BX80684I39100MON,110.9,0,https://thumb.pccomponentes.com/w-530-530/articles/30/304183/1414-intel-core-i3-9100-36-ghz-montaje.jpg,0
1604579181,pccomponentes,Cooler Master Elite V3 600W PFC Activo,Cooler Master,Fuentes Alimentacion,MPW-6001-ACAAN1,59.99,9.56,https://thumb.pccomponentes.com/w-530-530/articles/30/304187/1490-cooler-master-elite-v3-600w-pfc-activo-842b889a-9606-401a-a8a4-2068360f1d91.jpg,32
1604579183,pccomponentes,Cooler Master Cosmos C700P Black Edition Cristal Templado USB 3.0,Cooler Master,Torres,MCC-C700P-KG5N-S00,308.5289256,10,https://thumb.pccomponentes.com/w-530-530/articles/30/304250/1944-cooler-master-cosmos-c700p-black-edition-cristal-templado-usb-30.jpg,2
1604579187,pccomponentes,G.Skill Ripjaws V DDR4 3200 PC4-25600 32GB 2x16GB CL16,G.Skill,Memoria RAM,F4-3200C16D-32GVK,132.9173554,0,https://thumb.pccomponentes.com/w-530-530/articles/30/304447/1307-gskill-ripjaws-v-ddr4-3200-pc4-25600-32gb-2x16gb-cl16.jpg,0
1604579189,pccomponentes,Kingston HyperX Fury DDR4 3733MHz 8GB CL19,Kingston,Memoria RAM,HX437C19FB3/8,42.11570248,0,https://thumb.pccomponentes.com/w-530-530/articles/30/304455/164-kingston-hyperx-fury-ddr4-3733mhz-8gb-cl19.jpg,0
1604579190,pccomponentes,MSI B450 GAMING PRO CARBON MAX WIFI,MSI,Placas Base,911-7B85-012,149.89,9.8,https://thumb.pccomponentes.com/w-530-530/articles/30/304537/1646-msi-b450-gaming-pro-carbon-max-wifi.jpg,51
1604579193,pccomponentes,InWin 301 Cristal Templado USB 3.0 Negra + Fuente 450W,In Win,Torres,301.450P.B,85.99,9,https://thumb.pccomponentes.com/w-530-530/articles/30/304547/1272-inwin-301-cristal-templado-usb-30-negra-fuente-450w.jpg,4
1604579196,pccomponentes,Asus GeForce GTX 1650 SUPER TUF Gaming 4GB GDDR6,Asus,Tarjetas graficas,90YV0E43-M0NA00,162.3719008,0,https://thumb.pccomponentes.com/w-530-530/articles/30/304636/1259-asus-geforce-gtx-1650-super-tuf-gaming-4gb-gddr6.jpg,0
1604579204,pccomponentes,DeepCool GamerStorm Quadstellar Cristal Templado USB 3.2,DeepCool,Torres,DP-EATX-QUADSTLR,379,8,https://thumb.pccomponentes.com/w-530-530/articles/30/304833/1906-deepcool-gamerstorm-quadstellar-cristal-templado-usb-32.jpg,1
1604579211,pccomponentes,EVGA BR 500W 80 Plus Bronze,EVGA,Fuentes Alimentacion,100-BR-0500-K2,45.18181818,9,https://thumb.pccomponentes.com/w-530-530/articles/30/305083/1145-evga-br-500w-80-plus-bronze.jpg,2
1604579213,pccomponentes,EVGA GD 600W 80 Plus Gold,EVGA,Fuentes Alimentacion,100-GD-0600-V2,62.25619835,9.5,https://thumb.pccomponentes.com/w-530-530/articles/30/305084/1337-evga-gd-600w-80-plus-gold.jpg,4
1604579215,pccomponentes,EVGA GD 700W 80 Plus Gold,EVGA,Fuentes Alimentacion,100-GD-0700-V2,94.99,9,https://thumb.pccomponentes.com/w-530-530/articles/30/305085/1410-evga-gd-supernova-700w-80-plus-gold.jpg,2
1604579218,pccomponentes,EVGA G5 Supernova 650W 80 Plus Gold Modular,EVGA,Fuentes Alimentacion,220-G5-0650-X2,88.38842975,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305088/1536-evga-g5-supernova-650w-80-plus-gold-modular.jpg,0
1604579219,pccomponentes,EVGA G5 Supernova 850W 80 Plus Gold Modular,EVGA,Fuentes Alimentacion,220-G5-0850-X2,140.446281,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305092/1693-evga-g5-supernova-850w-80-plus-gold-modular.jpg,0
1604579221,pccomponentes,Crucial Ballistix Max DDR4 4000Mhz PC4-32000 2x8GB 16GB CL18,Crucial,Memoria RAM,BLM2K8G40C18U4B,170.8760331,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305134/1833-crucial-ballistix-max-ddr4-4000mhz-pc4-32000-2x8gb-16gb-cl18.jpg,0
1604579224,pccomponentes,Crucial Ballistix Max DDR4 4000Mhz PC4-32000 2x16GB 32GB CL18,Crucial,Memoria RAM,BLM2K16G40C18U4B,346.8595041,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305137/1600-crucial-ballistix-max-ddr4-4000mhz-pc4-32000-2x16gb-32gb-cl18.jpg,0
1604579226,pccomponentes,Crucial Ballistix Max RGB DDR4 4000Mhz PC4-32000 2x8GB 16GB CL18,Crucial,Memoria RAM,BLM2K8G40C18U4BL,217,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305142/1407-crucial-ballistix-max-rgb-ddr4-4000mhz-pc4-32000-2x8gb-16gb-cl18.jpg,0
1604579227,pccomponentes,Crucial Ballistix Max RGB DDR4 4400Mhz PC4-32000 2x16GB 32GB CL18,Crucial,Memoria RAM,BLM2K16G40C18U4BL,424.3719008,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305145/1470-crucial-ballistix-max-rgb-ddr4-4400mhz-pc4-32000-2x16gb-32gb-cl18.jpg,0
1604579238,pccomponentes,Crucial X8 SSD 1TB USB-C,Crucial,Discos Duros,CT1000X8SSD9,178.3553719,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305186/1989-crucial-x8-ssd-1tb-usb-c.jpg,0
1604579240,pccomponentes,Crucial X8 SSD 500GB USB-C,Crucial,Discos Duros,CT500X8SSD9,123.9504132,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305188/1668-crucial-x8-ssd-500gb-usb-c.jpg,0
1604579241,pccomponentes,WD G-Drive Mobile Pro SSD 500GB Thunderbolt 3,Western Digital,Discos Duros,GDMOPTB3WB5001DBB,373.4876033,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305190/1148-wdg-drive-mobile-pro-ssd-500gb-thunderbolt-3.jpg,0
1604579243,pccomponentes,WD G-Drive Mobile Pro SSD 1TB Thunderbolt 3,Western Digital,Discos Duros,GDMOPTB3WB10001DBB,591.6859504,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305192/180-wd-g-drive-mobile-pro-ssd-1tb-thunderbolt-3.jpg,0
1604579244,pccomponentes,WD G-Drive Mobile Pro SSD 2TB Thunderbolt 3,Western Digital,Discos Duros,GDMOPTB3WB20001DBB,1186.966942,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305193/1717-wd-g-drive-mobile-pro-ssd-2tb-thunderbolt-3.jpg,0
1604579246,pccomponentes,Samsung X5 SSD 500GB Thunderbolt 3,Samsung,Discos Duros,MU-PB500B/EU,192.4876033,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305195/1517-samsung-x5-ssd-500gb-thunderbolt-3.jpg,0
1604579248,pccomponentes,Samsung X5 SSD 1TB Thunderbolt 3,Samsung,Discos Duros,MU-PB1T0B/EU,9.01,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305198/1879-samsung-x5-ssd-1tb-thunderbolt-3.jpg,0
1604579250,pccomponentes,Samsung X5 SSD 2TB Thunderbolt 3,Samsung,Discos Duros,MU-PB2T0B/EU,9.01,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305200/1113-samsung-x5-ssd-2tb-thunderbolt-3.jpg,0
1604579252,pccomponentes,SanDisk Extreme Pro SSD Externo 2TB USB-C,Sandisk,Discos Duros,SDSSDE80-2T00-G25,9.01,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305203/1665-sandisk-extreme-pro-ssd-externo-2tb-usb-c.jpg,0
1604579255,pccomponentes,Antec DP301M Cristal Templado USB 3.0 ARGB,Antec,Torres,DP301M,48.75206612,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305205/1244-antec-dp301m-micro-tower-negro-45248810-7a5b-4ed2-ae4f-74158b12e3c2.jpg,0
1604579256,pccomponentes,Cooler Master MasterBox NR400 Cristal Templado USB 3.0 con ODD,Cooler Master,Torres,MCB-NR400-KG5N-S00,60.44628099,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305206/1181-cooler-master-masterbox-nr400-cristal-templado-usb-30-con-odd.jpg,0
1604579257,pccomponentes,Asus TUF GAMING B450M-PRO S,Asus,Placas Base,90MB1560-M0EAY0,114.9,9.67,https://thumb.pccomponentes.com/w-530-530/articles/30/305217/1184-asus-tuf-gaming-b450m-pro-s.jpg,6
1604579259,pccomponentes,PNY GeForce GTX 1660 SUPER XLR8 Gaming Overclocked Edition 6GB GDDR6,PNY,Tarjetas graficas,VCG16606SDFMPB-O,249.9,8.93,https://thumb.pccomponentes.com/w-530-530/articles/30/305322/1215-pny-geforce-gtx-1660-super-xlr8-gaming-overclocked-edition-6gb-gddr6.jpg,41
1604579268,pccomponentes,GoodRam IRDM X DDR4 2666MHz 2x8GB 16 GB CL16,GoodRam,Memoria RAM,IR-X2666D464L16S/16G,89.99,9.67,https://thumb.pccomponentes.com/w-530-530/articles/30/305504/1900-goodram-irdm-x-ddr4-2666mhz-2x8gb-16-gb-cl16.jpg,6
1604579270,pccomponentes,Hiditec Z20 ARGB Cristal Templado USB 3.0 Negra,Hiditec,Torres,CHA010023,82,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305517/1902-hiditec-z20-argb-cristal-templado-usb-30-negra.jpg,0
1604579278,pccomponentes,Creative Sound BlasterX G1 USB 7.1,Creative,Tarjetas de Sonido,70SB171000000,32.87603306,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305584/1905-creative-sound-blasterx-g1-usb-71.jpg,0
1604579280,pccomponentes,Gigabyte GeForce GT 710 Silent 2GB GDDR5,Gigabyte,Tarjetas graficas,GVN7105S2L-00-G,45.29752066,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305673/1608-gigabyte-geforce-gt-710-silent-2gb-gddr5-caracteristicas.jpg,0
1604579281,pccomponentes,G.Skill Ripjaws V DDR4 3200Mhz PC4-25600 16GB CL16,G.Skill,Memoria RAM,F4-3200C16S-16GVK,68.39669421,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305683/1406-gskill-ripjaws-v-ddr4-3200mhz-pc4-25600-16gb-cl16.jpg,0
1604579283,pccomponentes,G.Skill Trident Z Royal DDR4 3600Mhz 4x8GB 32GB CL18,G.Skill,Memoria RAM,F4-3600C18Q-32GTRG,254.2561983,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305687/1500-gskill-trident-z-royal-ddr4-3600mhz-4x8gb-32gb-cl18.jpg,0
1604579285,pccomponentes,Kingston HyperX Fury Black DDR4 3600Mhz PC4-28800 32GB 4x8GB CL17,Kingston,Memoria RAM,HX436C17FB3K4/32,1.21,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305690/1951-kingston-hyperx-fury-black-32gb-ddr4-3600mhz-pc4-28800-4x8gb-cl17.jpg,0
1604579287,pccomponentes,G.Skill Sniper X Digital Camouflage DDR4 3200Mhz PC4-25600 32GB 2x16GB CL16,G.Skill,Memoria RAM,F4-3200C16D-32GSXKB,133.2975207,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305692/1573-gskill-sniper-x-digital-camouflage-ddr4-3200mhz-pc4-25600-32gb-2x16gb-cl16.jpg,0
1604579289,pccomponentes,G.Skill Sniper X Urban Camo DDR4 3200Mhz 2x16GB 32GB CL16,G.Skill,Memoria RAM,F4-3200C16D-32GSXWB,142.1239669,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305693/1190-gskill-sniper-x-urban-camo-ddr4-3200mhz-2x16gb-32gb-cl16.jpg,0
1604579292,pccomponentes,G.Skill Trident Z DDR4 3600Mhz 2x16GB 32GB CL18,G.Skill,Memoria RAM,F4-3600C18D-32GTZR,182.7272727,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305695/1662-gskill-trident-z-ddr4-3600mhz-2x16gb-32gb-cl18.jpg,0
1604579293,pccomponentes,Kingston HyperX Fury RGB DDR4 3733Mhz PC4-29800 8GB CL19,Kingston,Memoria RAM,HX437C19FB3A/8,48,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305705/1691-kingston-hyperx-fury-rgb-ddr4-3733mhz-pc4-29800-8gb-cl19.jpg,0
1604579297,pccomponentes,G.Skill Ripjaws V DDR4 3200Mhz 2x16GB 32GB CL14,G.Skill,Memoria RAM,F4-3200C14D-32GVK,222.9338843,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305710/1677-gskill-ripjaws-v-ddr4-3200mhz-2x16gb-32gb-cl14.jpg,0
1604579299,pccomponentes,G.Skill Ripjaws V DDR4 3200Mhz 2x16GB 32GB CL14 Roja,G.Skill,Memoria RAM,F4-3200C14D-32GVR,220.107438,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305715/1408-gskill-ripjaws-v-ddr4-3200mhz-2x16gb-32gb-cl14-roja.jpg,0
1604579307,pccomponentes,Sharkoon WPM Gold ZERO 750W 80 Plus Gold Semi Modular,Sharkoon,Fuentes Alimentacion,4.04E+12,78.50413223,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305739/13-sharkoon-wpm-gold-zero-750w-80-plus-gold-semi-modular.jpg,0
1604579310,pccomponentes,"WD My Book Duo 3.5"" 8TB USB-C",Western Digital,Discos Duros,WDBFBE0080JBK-EESN,339.9752066,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305774/1516-wd-my-book-duo-35-8tb-usb-c.jpg,0
1604579313,pccomponentes,"WD Ultrastar DC HC520 3.5"" 12TB SATA 3",Western Digital,Discos Duros,0F30146,435.9421488,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305809/1973-wd-ultrastar-dc-hc520-35-12tb-sata-3.jpg,0
1604579317,pccomponentes,Sharkoon RGB LIT 200 Cristal Templado USB 3.1 Negra,Sharkoon,Torres,LIT 200,56.19834711,0,https://thumb.pccomponentes.com/w-530-530/articles/30/305811/1595-sharkoon-rgb-lit-200-cristal-templado-usb-31-negra.jpg,0
1604579324,pccomponentes,Mars Gaming MC8 Cristal Templado USB 3.1 Negra,Mars Gaming,Torres,MC8,42.85950413,9,https://thumb.pccomponentes.com/w-530-530/articles/30/306034/1448-mars-gaming-mc8-cristal-templado-usb-31-negra.jpg,4
1604579327,pccomponentes,Mars Gaming MC8 Cristal Templado USB 3.1 Blanca,Mars Gaming,Torres,MC8W,37.92561983,10,https://thumb.pccomponentes.com/w-530-530/articles/30/306035/1403-mars-gaming-mc8-cristal-templado-usb-31-blanca.jpg,1
1604579329,pccomponentes,Mars Gaming MC9 Cristal Templado USB 3.0 Negra,Mars Gaming,Torres,MC9,51.12396694,9.33,https://thumb.pccomponentes.com/w-530-530/articles/30/306040/1107-mars-gaming-mc9-cristal-templado-usb-30-negra.jpg,6
1604579331,pccomponentes,Mars Gaming MC9 Cristal Templado USB 3.0 Blanca,Mars Gaming,Torres,MC9W,51.34710744,6,https://thumb.pccomponentes.com/w-530-530/articles/30/306042/1340-mars-gaming-mc9-cristal-templado-usb-30-blanca.jpg,2
1604579332,pccomponentes,Mars Gaming MCM USB 3.0 con Ventana Blanca,Mars Gaming,Torres,MCMW,25.79338843,7,https://thumb.pccomponentes.com/w-530-530/articles/30/306045/1314-mars-gaming-mcm-cristal-templado-usb-30-blanca.jpg,16
1604579334,pccomponentes,Mars Gaming MPB550 550W 80 Plus Bronze,Mars Gaming,Fuentes Alimentacion,MPB550,28.80991736,8.75,https://thumb.pccomponentes.com/w-530-530/articles/30/306056/1103-mars-gaming-mpb550-550w-80-plus-bronze.jpg,16
1604579336,pccomponentes,Aerocool Aero Bronze 550W 80 Plus Bronze Modular,Aerocool,Fuentes Alimentacion,AEROB550M,55.25619835,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306058/1730-aerocool-aero-bronze-550w-80-plus-bronze-modular.jpg,0
1604579338,pccomponentes,Aerocool Aero Bronze 650W 80 Plus Bronze Modular,Aerocool,Fuentes Alimentacion,AEROB650M,60.21487603,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306061/1374-aerocool-aero-bronze-650w-80-plus-bronze-modular.jpg,0
1604579342,pccomponentes,Aerocool Aero Bronze 750W 80 Plus Bronze Modular,Aerocool,Fuentes Alimentacion,AEROB750M,72.24793388,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306064/1926-aerocool-aero-bronze-750w-80-plus-bronze-modular.jpg,0
1604579343,pccomponentes,Crucial BX500 SSD 2TB 3D NAND SATA3,Crucial,Discos Duros,CT2000BX500SSD1,167.4958678,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306098/1424-crucial-bx500-ssd-2tb-3d-nand-sata3-caracteristicas.jpg,0
1604579345,pccomponentes,"Western Digital My Passport Exclusive Edition 4TB 2.5"" USB 3.0 Blanco",Western Digital,Discos Duros,WDBYFT0040BWT-EEEX,9.01,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306101/1633-western-digital-my-passport-exclusive-edition-4tb-25-usb-30-blanco-1e833ed1-1a53-47c5-bcae-59d3cdeec164.jpg,0
1604579349,pccomponentes,Silverstone LD03-AF Cristal Templado USB 3.0 Negra,Silverstone,Torres,SST-LD03B-AF,115,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306186/1695-silverstone-ld03-af-cristal-templado-usb-30-negra.jpg,0
1604579350,pccomponentes,Silverstone SG13 USB-C Negra,Silverstone,Torres,SST-SG13B-C,49.99,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306187/1604-silverstone-sg13-usb-c-negra.jpg,0
1604579359,pccomponentes,Lenovo ThinkSystem 5300 SSD 240GB SATA3 3D TLC NAND,Lenovo,Discos Duros,4XB7A17075,386.553719,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306284/1892-lenovo-thinksystem-5300-ssd-240gb-sata3-3d-tlc-nand.jpg,0
1604579366,pccomponentes,Crucial SO-DIMM DDR3 1600MHz PC3-12800 4GB CL11,Crucial,Memoria RAM,CT51264BF160B,24.39669421,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306306/1371-crucial-so-dimm-ddr3-1600mhz-pc3-12800-4gb-cl11.jpg,0
1604579369,pccomponentes,Corsair Vengeance RGB Pro DDR4 3466MHz PC4-27700 32GB 2x16GB CL16,Corsair,Memoria RAM,CMW32GX4M2C3466C16,238.9586777,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306312/1921-corsair-vengeance-rgb-pro-ddr4-3466mhz-pc4-27700-32gb-2x16gb-cl16.jpg,0
1604579373,pccomponentes,Crucial SO-DIMM DDR4 2400MHz PC4-19200 32GB 2x16GB CL17,Crucial,Memoria RAM,CT2K16G4SFD824A,106.9669421,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306320/1139-crucial-so-dimm-ddr4-2400mhz-pc4-19200-32gb-2x16gb-cl17.jpg,0
1604579380,pccomponentes,Crucial SO-DIMM DDR4 2400MHz PC4-19200 8GB 2x4GB CL17,Crucial,Memoria RAM,CT2K4G4SFS824A,35.04958678,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306324/1439-crucial-so-dimm-ddr4-2400mhz-pc4-19200-8gb-2x4gb-cl17.jpg,0
1604579382,pccomponentes,HyperX Impact SO-DIMM DDR4 2400MHz PC4-19200 16GB CL14,HyperX,Memoria RAM,HX424S14IB/16,59.31404959,10,https://thumb.pccomponentes.com/w-530-530/articles/30/306330/146-hyperx-impact-so-dimm-ddr4-2400mhz-pc4-19200-16gb-cl14.jpg,1
1604579384,pccomponentes,Asus GeForce GT 1030 2GB GDDR5,Asus,Tarjetas graficas,90YV0AT2-M0NA00,71.89256198,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306332/1233-asus-geforce-gt-1030-2gb-gddr5.jpg,0
1604579386,pccomponentes,HyperX Impact SO-DIMM DDR4 2400MHz PC4-19200 8GB CL14,HyperX,Memoria RAM,HX424S14IB2/8,34.84297521,10,https://thumb.pccomponentes.com/w-530-530/articles/30/306339/1767-hyperx-impact-so-dimm-ddr4-2400mhz-pc4-19200-8gb-cl14.jpg,1
1604579389,pccomponentes,HyperX Impact SO-DIMM DDR4 2666MHz PC4-21300 16GB 2x8GB CL15,HyperX,Memoria RAM,HX426S15IB2K2/16,67.2892562,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306341/1838-hyperx-impact-so-dimm-ddr4-2666mhz-pc4-21300-16gb-2x8gb-cl15.jpg,0
1604579391,pccomponentes,HPE Kit Intel Xeon-Silver 4215R 3.2 GHz para HPE ProLiant DL380 Gen10,HPE,Procesadores,P24465-B21,992.4958678,10,https://thumb.pccomponentes.com/w-530-530/articles/30/306486/1259-hpe-kit-intel-xeon-silver-4215r-32-ghz-para-hpe-proliant-dl380-gen10.jpg,1
1604579393,pccomponentes,Mars Gaming MPB850 850W 80 Plus Bronze,Mars Gaming,Fuentes Alimentacion,MPB850,52.8677686,8.18,https://thumb.pccomponentes.com/w-530-530/articles/30/306490/1724-mars-gaming-mpb850-850w-80-plus-bronze.jpg,11
1604579395,pccomponentes,"Western Digital My Passport 4TB 2.5"" USB 3.1 Negro",Western Digital,Discos Duros,WDBPKJ0040BBK-WESN,107.6859504,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306538/1426-western-digital-my-passport-4tb-25-usb-31-negro.jpg,0
1604579401,pccomponentes,Asrock B550 Phantom Gaming 4,Asrock,Placas Base,90-MXBCY0-A0UAYZ,99,8,https://thumb.pccomponentes.com/w-530-530/articles/30/306715/145-asrock-b550-phantom-gaming-4-opiniones.jpg,1
1604579405,pccomponentes,Asrock B550M Steel Legend,Asrock,Placas Base,90-MXBCU0-A0UAYZ,143.91,10,https://thumb.pccomponentes.com/w-530-530/articles/30/306718/1343-asrock-b550-steel-legend.jpg,2
1604579408,pccomponentes,Asrock B550 Extreme4,Asrock,Placas Base,90-MXBDF0-A0UAYZ,192.9,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306721/1312-asrock-b550-extreme4.jpg,0
1604579410,pccomponentes,Asrock B550 PG Velocita,Asrock,Placas Base,90-MXBD90-A0UAYZ,227.9,0,https://thumb.pccomponentes.com/w-530-530/articles/30/306723/1720-asrock-b550-pg-velocita.jpg,0
1604579412,pccomponentes,Asus ROG Strix White Edition 850W 80 Plus Gold Modular,Asus,Fuentes Alimentacion,90YE00A4-B0NA00,183.6363636,9.2,https://thumb.pccomponentes.com/w-530-530/articles/30/306740/1460-asus-rog-strix-white-edition-850w-80-plus-gold-modular.jpg,5
1604579414,pccomponentes,Asrock H310CM-DVS,Asrock,Placas Base,H310CM-DVS,60.85950413,0,https://thumb.pccomponentes.com/w-530-530/articles/30/307107/1473-asrock-h310cm-dvs.jpg,0
1604579416,pccomponentes,Asrock B460M Pro4,Asrock,Placas Base,90-MXBCV0-A0UAYZ,89.11570248,0,https://thumb.pccomponentes.com/w-530-530/articles/30/307110/1205-asrock-b460m-pro4.jpg,0
1604579418,pccomponentes,Asrock B550 Steel Legend,Asrock,Placas Base,90-MXBDE0-A0UAYZ,199.9,0,https://thumb.pccomponentes.com/w-530-530/articles/30/307130/1465-asrock-b550-steel-legend.jpg,0
1604579419,pccomponentes,Mars Gaming MCK Cristal Templado RGB USB 3.0 Blanca,Mars Gaming,Torres,MCKW,37.5785124,9.67,https://thumb.pccomponentes.com/w-530-530/articles/30/307135/1566-mars-gaming-mck-cristal-templado-rgb-usb-30-blanca.jpg,6
1604579422,pccomponentes,Asrock B550M Pro4,Asrock,Placas Base,90-MXBDK0-A0UAYZ,109.9,10,https://thumb.pccomponentes.com/w-530-530/articles/30/307137/1178-asrock-b550m-pro4.jpg,1
1604579432,pccomponentes,Asrock A320M-HDV R4.0,Asrock,Placas Base,90-MXB9L0-A0UAYZ,45.23966942,0,https://thumb.pccomponentes.com/w-530-530/articles/30/307152/1617-asrock-a320m-hdv-r40.jpg,0
1604579435,pccomponentes,DeepCool Matrexx 55 Mesh ADD-RGB 4F Cristal Templado USB 3.0,DeepCool,Torres,DP-ATX-MATREXX55-MESH-AR-4F,59.39669421,10,https://thumb.pccomponentes.com/w-530-530/articles/30/307156/199-deepcool-matrexx-55-mesh-add-rgb-4f-cristal-templado-usb-30.jpg,2
